bank_id,destination,section,exact_i_can,learning_target,stage,question_family_id,task_architecture,representation,response_type,mastery_goal,source_basis,security,summative_version
U7_S2_NOTES_EXAMPLE_03,Notes Example,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_YTI_03,Notes YTI,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_EXAMPLE_04,Notes Example,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_YTI_04,Notes YTI,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_EXAMPLE_05,Notes Example,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_YTI_05,Notes YTI,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_EXAMPLE_06,Notes Example,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_NOTES_YTI_06,Notes YTI,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_01,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_02,Practice Set 1,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_context_to_equation,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_03,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_parameters_from_equation,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_04,Practice Set 1,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_growth_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_05,Practice Set 1,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_06,Practice Set 1,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_07,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_two_points_to_model,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_08,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_09,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_10,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_reverse_build_model,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_11,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_12,Practice Set 1,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_context_to_equation,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_13,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_parameters_from_equation,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_14,Practice Set 1,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_growth_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_15,Practice Set 1,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_16,Practice Set 1,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_17,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_two_points_to_model,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_18,Practice Set 1,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_19,Practice Set 1,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_factored_solve,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_20,Practice Set 1,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_factored_context_interpret,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_21,Practice Set 1,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_zero_product,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_22,Practice Set 1,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_gcf_factor,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_23,Practice Set 1,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_gcf_structure,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_1_24,Practice Set 1,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_verify_gcf,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_01,Practice Set 2,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_context_to_equation,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_02,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_parameters_from_equation,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_03,Practice Set 2,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_growth_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_04,Practice Set 2,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_05,Practice Set 2,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_06,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_two_points_to_model,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_07,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_08,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_09,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_reverse_build_model,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_10,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_11,Practice Set 2,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_context_to_equation,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_12,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_parameters_from_equation,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_13,Practice Set 2,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_growth_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_14,Practice Set 2,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_15,Practice Set 2,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_16,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_two_points_to_model,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_17,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_18,Practice Set 2,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_19,Practice Set 2,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_factored_solve,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_20,Practice Set 2,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_factored_context_interpret,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_21,Practice Set 2,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_zero_product,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_22,Practice Set 2,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_gcf_factor,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_23,Practice Set 2,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_gcf_structure,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_2_24,Practice Set 2,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_verify_gcf,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_01,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_parameters_from_equation,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_02,Practice Set 3,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_growth_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_03,Practice Set 3,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_04,Practice Set 3,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_05,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_two_points_to_model,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_06,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_07,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_08,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_reverse_build_model,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_09,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_10,Practice Set 3,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_context_to_equation,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_11,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_parameters_from_equation,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_12,Practice Set 3,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_growth_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_13,Practice Set 3,2,I can formulate exponential equations that represent repeated percent increase or decrease.,I can formulate exponential equations that represent repeated percent increase or decrease.,Intro,s2_percent_decay_model,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_14,Practice Set 3,2,"I can use exponential equations to predict values from tables, graphs, and situations.","I can use exponential equations to predict values from tables, graphs, and situations.",Intro,s2_equation_predict,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_15,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_two_points_to_model,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_16,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_graph_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Graph + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_17,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_table_to_equation,REPTRANS-GRAPH-TABLE-EQUATION-01,Table + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_18,Practice Set 3,2,I can build exponential equations using an initial value and a growth or decay factor.,I can build exponential equations using an initial value and a growth or decay factor.,Intro,s2_reverse_build_model,REPTRANS-GRAPH-TABLE-EQUATION-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_19,Practice Set 3,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_factored_solve,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_20,Practice Set 3,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_factored_context_interpret,FEATURE-IDENTIFY-FROM-REPRESENTATION-01,Context + Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_21,Practice Set 3,2,Solve quadratic equations using factored form and interpret solutions.,Solve quadratic equations using factored form and interpret solutions.,Review,s2_zero_product,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_22,Practice Set 3,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_gcf_factor,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
U7_S2_PRACTICE_SET_3_23,Practice Set 3,2,Identify common factors and use structure to rewrite polynomial expressions.,Identify common factors and use structure to rewrite polynomial expressions.,Mastery,s2_gcf_structure,PROC-DIRECT-EXECUTE-01,Equation,constructed_response,U7-MG01,Original Unit 7 Assessment Plan §7.2; Framework section enrichment/source packet for 7.2,instructional,
