bank_id,destination,section,item_label,exact_target,question_family_id,variation,task_architecture,representation,response_type,dok,bloom,mastery_goal,source_basis,summative_version
U3-32-PRACTICE-SET-1-019,Practice Set 1,3.2,Question 19,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p1-q19,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-1-020,Practice Set 1,3.2,Question 20,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p1-q20,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-1-021,Practice Set 1,3.2,Question 21,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p1-q21,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-1-022,Practice Set 1,3.2,Question 22,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p1-q22,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-1-023,Practice Set 1,3.2,Question 23,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p1-q23,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-1-024,Practice Set 1,3.2,Question 24,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p1-q24,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-001,Practice Set 2,3.2,Question 1,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p2-q1,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-002,Practice Set 2,3.2,Question 2,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p2-q2,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-003,Practice Set 2,3.2,Question 3,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p2-q3,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-004,Practice Set 2,3.2,Question 4,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q4,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-005,Practice Set 2,3.2,Question 5,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q5,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-006,Practice Set 2,3.2,Question 6,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p2-q6,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-007,Practice Set 2,3.2,Question 7,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p2-q7,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-008,Practice Set 2,3.2,Question 8,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p2-q8,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-009,Practice Set 2,3.2,Question 9,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p2-q9,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-010,Practice Set 2,3.2,Question 10,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q10,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-011,Practice Set 2,3.2,Question 11,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q11,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-012,Practice Set 2,3.2,Question 12,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p2-q12,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-013,Practice Set 2,3.2,Question 13,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p2-q13,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-014,Practice Set 2,3.2,Question 14,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p2-q14,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-015,Practice Set 2,3.2,Question 15,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p2-q15,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-016,Practice Set 2,3.2,Question 16,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q16,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-017,Practice Set 2,3.2,Question 17,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q17,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-018,Practice Set 2,3.2,Question 18,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p2-q18,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-019,Practice Set 2,3.2,Question 19,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p2-q19,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-020,Practice Set 2,3.2,Question 20,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p2-q20,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-021,Practice Set 2,3.2,Question 21,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p2-q21,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-022,Practice Set 2,3.2,Question 22,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q22,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-023,Practice Set 2,3.2,Question 23,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p2-q23,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-2-024,Practice Set 2,3.2,Question 24,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p2-q24,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-001,Practice Set 3,3.2,Question 1,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p3-q1,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-002,Practice Set 3,3.2,Question 2,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p3-q2,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-003,Practice Set 3,3.2,Question 3,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q3,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-004,Practice Set 3,3.2,Question 4,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q4,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-005,Practice Set 3,3.2,Question 5,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p3-q5,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-006,Practice Set 3,3.2,Question 6,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p3-q6,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-007,Practice Set 3,3.2,Question 7,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p3-q7,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-008,Practice Set 3,3.2,Question 8,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p3-q8,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-009,Practice Set 3,3.2,Question 9,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q9,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-010,Practice Set 3,3.2,Question 10,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q10,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-011,Practice Set 3,3.2,Question 11,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p3-q11,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-012,Practice Set 3,3.2,Question 12,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p3-q12,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-013,Practice Set 3,3.2,Question 13,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p3-q13,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-014,Practice Set 3,3.2,Question 14,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p3-q14,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-015,Practice Set 3,3.2,Question 15,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q15,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-016,Practice Set 3,3.2,Question 16,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q16,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-017,Practice Set 3,3.2,Question 17,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p3-q17,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-018,Practice Set 3,3.2,Question 18,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p3-q18,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-019,Practice Set 3,3.2,Question 19,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p3-q19,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-020,Practice Set 3,3.2,Question 20,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p3-q20,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-021,Practice Set 3,3.2,Question 21,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q21,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-022,Practice Set 3,3.2,Question 22,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p3-q22,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-023,Practice Set 3,3.2,Question 23,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p3-q23,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-PRACTICE-SET-3-024,Practice Set 3,3.2,Question 24,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p3-q24,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-001,Extra Practice,3.2,Question 1,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p4-q1,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-002,Extra Practice,3.2,Question 2,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q2,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-003,Extra Practice,3.2,Question 3,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q3,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-004,Extra Practice,3.2,Question 4,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p4-q4,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-005,Extra Practice,3.2,Question 5,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p4-q5,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-006,Extra Practice,3.2,Question 6,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p4-q6,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-007,Extra Practice,3.2,Question 7,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p4-q7,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-008,Extra Practice,3.2,Question 8,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q8,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-009,Extra Practice,3.2,Question 9,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q9,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-010,Extra Practice,3.2,Question 10,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p4-q10,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-011,Extra Practice,3.2,Question 11,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p4-q11,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-012,Extra Practice,3.2,Question 12,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p4-q12,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-013,Extra Practice,3.2,Question 13,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p4-q13,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-014,Extra Practice,3.2,Question 14,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q14,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-015,Extra Practice,3.2,Question 15,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q15,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-016,Extra Practice,3.2,Question 16,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p4-q16,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-017,Extra Practice,3.2,Question 17,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p4-q17,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-018,Extra Practice,3.2,Question 18,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p4-q18,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-019,Extra Practice,3.2,Question 19,I can apply substitution to solve systems and interpret the ordered-pair solution.,solution_check,p4-q19,INVERSE-GIVEN-OUTPUT-FIND-INPUT-01,Equation,constructed_response,1,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-020,Extra Practice,3.2,Question 20,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q20,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-021,Extra Practice,3.2,Question 21,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_solve,p4-q21,PROC-MULTISTEP-CHAIN-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-022,Extra Practice,3.2,Question 22,I can formulate a substitution plan when one equation is already written in an efficient form.,substitution_plan,p4-q22,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-023,Extra Practice,3.2,Question 23,I can assess which algebraic method is more efficient for a given system.,method_efficiency,p4-q23,PROC-SELECT-STRATEGY-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-32-EXTRA-PRACTICE-024,Extra Practice,3.2,Question 24,I can apply substitution to solve systems and interpret the ordered-pair solution.,substitution_error,p4-q24,ERROR-DIAGNOSE-WORKED-SOLUTION-01,Equation,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-001,Practice Set 1,3.3,Question 1,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q1,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-002,Practice Set 1,3.3,Question 2,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p1-q2,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-003,Practice Set 1,3.3,Question 3,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p1-q3,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-004,Practice Set 1,3.3,Question 4,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p1-q4,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-005,Practice Set 1,3.3,Question 5,I can predict the meaning of a solution before solving from the context and variables.,model_break_even_graph,p1-q5,MODEL-COMPARE-TWO-LINEAR-01,Graph,constructed_response,2,Analyze,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-006,Practice Set 1,3.3,Question 6,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q6,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-007,Practice Set 1,3.3,Question 7,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q7,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-008,Practice Set 1,3.3,Question 8,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p1-q8,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-009,Practice Set 1,3.3,Question 9,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p1-q9,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-010,Practice Set 1,3.3,Question 10,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p1-q10,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-011,Practice Set 1,3.3,Question 11,I can build a system of equations that represents two constraints in a situation.,model_write_system,p1-q11,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-012,Practice Set 1,3.3,Question 12,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q12,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-013,Practice Set 1,3.3,Question 13,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q13,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-014,Practice Set 1,3.3,Question 14,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p1-q14,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-015,Practice Set 1,3.3,Question 15,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p1-q15,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-016,Practice Set 1,3.3,Question 16,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p1-q16,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-017,Practice Set 1,3.3,Question 17,I can build a system of equations that represents two constraints in a situation.,model_write_system,p1-q17,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-018,Practice Set 1,3.3,Question 18,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q18,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-019,Practice Set 1,3.3,Question 19,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_solve_interpret,p1-q19,MODEL-COMPARE-TWO-LINEAR-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-020,Practice Set 1,3.3,Question 20,I can predict the meaning of a solution before solving from the context and variables.,predict_solution_meaning,p1-q20,REPTRANS-TRANSLATE-VERBAL-SYMBOLIC-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-021,Practice Set 1,3.3,Question 21,I can build a system of equations that represents two constraints in a situation.,model_table_constraints,p1-q21,REPTRANS-GRAPH-TABLE-EQUATION-01,Table,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
U3-33-PRACTICE-SET-1-022,Practice Set 1,3.3,Question 22,"I can design a solution pathway that connects equations, calculations, and a contextual conclusion.",model_reasonableness,p1-q22,PROC-DIRECT-EXECUTE-01,Context,constructed_response,2,Apply,,Unit 3 Assessment Plan; Framework section enrichment,
